word_freq_remove,word_freq_free,word_freq_your,word_freq_000,word_freq_money,word_freq_hp,word_freq_george,char_freq_!,char_freq_$,capital_run_length_average,class
0,0,0,0,0,0.23,0,0,0,1.433,0
0,0.23,0,0,0,0.47,0,0,0,1.588,0
0,0,0,0,0,2.63,2.63,0,0,2.214,0
0,0,0.16,0,0,0.62,0.05,0,0.016,2.972,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0.53,0,0,0,0,0.014,0.427,5.473,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0.2,0,0,0.52,0.1,0,0.029,2.784,0
0,0,0.22,0,0,0.78,0.11,0,0.031,3.189,0
0,0,0,0,0,2.51,0,0,0,2.277,0
0,0,0.08,0,0,0.46,0.02,0,0.007,2.984,0
0,0,0,0,0,2.12,0,0,0,2.151,0
0,0,0,0,0,0,0,0,0,1.461,0
0,0,0,0,0,0,0,0.74,0,2.166,0
0,0,0,0,0,0,0,0,0,1,0
0,0,1.05,0,0,0.39,0,0.035,0.053,5.189,0
0,0,0,0,0,0,0,0,0,1.25,0
0,0,2.94,0,0,0,2.94,0,0,1,0
0,0,0.48,0,0,1.69,0,0,0,2.364,0
0,0,0,0,0,6.06,3.03,0,0,2.75,0
0,0,0,0,0,0.63,0,0.048,0,1.99,0
0,0,0,0,0,2,0,0,0,2.017,0
0,0,0,0,0,0,0,0,0,1.888,0
0,0,0,0,0,0,0,0.505,0,2.375,0
0,0,2.5,0,0,0,0,0,0,1.475,0
0,0.85,0.85,0,0,0,0,0.282,0.242,2.46,0
0.14,0,0.14,0,0,0,0,0,0,1.931,0
0,0,0,0,0,0,0,0,0,1.4,0
0,0,5.26,0,0,0,0,0,0,2.058,0
0,1,2,0,0,0,0,0,0,1.806,0
0,0,0,0,0,0,0,0.083,0,1.528,0
0,0.8,0.8,0,0,0,0.8,0,0,1.2,0
0,0,0,0,0,6.64,0.83,0,0,4.257,0
0,0,0,0,0,0,0,0.271,0,3,0
0,0,0.28,0,0,1.43,0.86,0,0,2.24,0
0,0,0,0,0,6.79,0.97,0,0,2.666,0
0,0,0,0,0,0,0,0,0,1.722,0
0,0,0,0,0,0,0,0,0,1.666,0
0,1.19,0,0,0,0,1.19,0.2,0,1.461,0
0,0,0,0,0,1.81,0,0,0,1.3,0
0,0,0,0,0,0,0.45,0,0,1.666,0
0,0,0,0,0,1.61,0,0,0,1.635,0
0,0,0.96,0,0,0.48,0,0.021,0.063,3.789,0
0,0,0.24,0,0,1.93,0.72,0,0,2.386,0
0,0,0,0,0,1.97,0.49,0.037,0,2.367,0
0,0,0,0.09,0,2.42,0,0,0.066,2.156,0
0,0,0,0,0,2.56,2.56,0,0,1.5,0
0,0,0,0,0,2.73,1.36,0,0,1.541,0
0,0,0,0,0,0,1.25,0,0,1.076,0
0,0,0,0,0,2.79,0,0,0.013,3.205,0
0,0,0,0,0,0,0,0,0,1.625,0
0,0,0,0,0,0,0,0,0,2.277,0
0,0,0,0,0,0,1.85,0,0,1.5,0
0,0,0,0,0,0,0,0,0,1.545,0
0,0,0.17,0,0,0.53,0.53,0,0,2.241,0
0,0.13,0.97,0,0,0.13,0,0.025,0,5.695,0
0,0,0,0.48,0,1.44,0,0.119,0.059,6.145,0
0,0.14,0.64,0,0,2.04,0,0.014,0.044,2.112,0
0,0,0,0,0,0,0,0,0,1.813,0
0,0,0,0,0,0,0,0,0,2.09,0
0,0,0,0,0,0,0,0,0,1.789,0
0,0,0,0,0,0,0,0,0,1.65,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2.09,0
0,0,0,0,0,0,0,0,0,1.888,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,4.16,4.16,0,0,1.428,0
0,0,0,0,0,3.53,0,0,0.011,2.44,0
0,0,2.38,0,0,0,0,0,0,1.5,0
0,0.42,0.42,0,0,0,0,0,0,1.487,0
0,0,0,0,0,1.68,0,0,0,1.454,0
0,0,0.4,0,0,1.38,0,0.057,0.022,1.875,0
0,0,0,0,0,0,1.66,0.304,0,2.125,0
0,0,0,0,0,1.78,0,0,0,2.391,0
0,0,0.86,0,0,0.86,0,0,0,1.944,0
0,0,0,0,0,0,0,0,0,2.09,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0.9,0,0,0,0.9,0,0,1.772,0
0,0,0,0,0,9.52,4.76,0,0,3.333,0
0,0,0,0,0,0,0,0,0,1.375,0
0,0,0,0,0,2.53,1.52,0.094,0,1.26,0
0,0,1.2,0,0,0,1.2,0,0,1.062,0
0,0,0,0,0,1.03,2.06,0.193,0,1,0
0,0,1.2,0,0,0,1.2,0.237,0,2.583,0
0,0,0,0,0,1.73,3.47,0,0,1.978,0
0,0,0,0,0,0,4.76,0,0,1,0
0,0,0,0,0,0,1.66,0,0,3.789,0
0,0.23,1.91,0.23,0.23,0,0,0.37,0.205,2.281,0
0,0,0,0,0,0,4.16,0,0,1,0
0,0,0.22,0,0,0.68,0.11,0,0.032,2.829,0
0,0,0.23,0,0,0.57,0.11,0,0.031,3.196,0
0,0,0,0,0,0,20,0,0,1,0
0,0,6.66,0,0,0,0,0,0,1,0
0,3.7,0,0,0,0,0,0,0,1.272,0
0,0,1.19,0,0,0,0,0.102,0,1.52,0
0,0,0.26,0,0,0.88,0.08,0,0.024,2.9,0
0,0,0.15,0,0,0.67,0.05,0,0.014,3.764,0
0,0.08,0.25,0,0,0.76,0.08,0,0.024,2.883,0
0,0,0,0,0,1.16,0,0,0,1.21,0
0,0.07,0,0.15,0.07,3.11,0,0,0.043,2.013,0
0,0,0,0,0,0,0,1.098,0,2.142,0
0,0,0,0,0,2.08,0,0.173,0,1.777,0
0,0,0.74,0,0,2.98,1.49,0,0,2.607,0
0,0,0,0,0,0,0,0,0,4.75,0
0,0,1.26,0,0,0,0,0.178,0,1.272,0
0,0,0,0,0,5.55,2.77,0,0,1.857,0
0,0.13,0.39,0,0,0,0,0.04,0.04,1.823,0
0,0.26,1.88,0,0,2.15,1.07,0.043,0,2.879,0
0,0,0.72,0,0,1.09,0,0,0,2.075,0
0,0,0,0,0,0.34,0.68,0.387,0,1.5,0
0,0,0.86,0,0,6.03,0.86,0.065,0,2.983,0
0,0,0,0,0,0,0,0,0,2.5,0
0,0,0,0,0,0,0,0.391,0,1.333,0
1.23,0,0,0,0,2.46,0,0.403,0,2.045,0
0,0,0,0,0,0,0,0,0,1.5,0
0,0,1.41,0,0,0,0.7,0,0,17.857,0
0,0.02,0.12,0,0,0,0,0.015,0.041,2.198,0
0,1.23,2.46,0,0,0,1.23,0,0,1.3,0
0,0,0,0,0,0,3.33,0,0,1,0
0,0,0,0,0,0,0,0,0,1.166,0
0,0.51,1.03,0,0,0.51,1.54,0.079,0,1.711,0
0,0,0,0,0,0,0,0,0,1.166,0
0,0,1.75,0,0,0,0,0,0,1.125,0
0,0,0,0,0,13.04,0,0,0,3.555,0
0,0,0,0,0,3.7,0,0,0,1.466,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.05,0.181,0,2,0
0,0,0,0,0,0,0,0,0,2.636,0
0,0,0.22,0,0,0.67,0,0,0.024,4.223,0
0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0.49,0,0,1.962,0
0,0,0,0,0,0.64,0,0,0,1.902,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.961,0,2.333,0
0,0,0,0,0,0,2.7,0,0,2.733,0
0,0,0,0,0,1.96,0,0,0,1.611,0
0,0,0,0,0,0,0,0,0,2.178,0
0,0,0,0,0,5.12,2.56,0,0,2.5,0
0,0,2.31,0,0,0.25,0,0.039,0,4.016,0
0,0,0,0,0,0.72,0,0.124,0,2.361,0
0,0.03,0.56,0,0,1.58,0,0.028,0.016,1.765,0
0,0,0,0,0,0,0,0,0.719,1.25,0
0,0,0,0,0,0,0,0,0,1.583,0
0,0,0.89,0,0,0,0.29,0,0,1.583,0
0,0,0,0,0,0,0,0,0.724,1.25,0
0,0,0,0,0,0.62,0,0,0,1.47,0
0,0,0,0,0,0,0,0,0,1.23,0
0,0,1.43,0,0,3.95,0,0.056,0,2.969,0
0,0,0,0,0,2.06,1.37,0,0,1.531,0
0,0,1.88,1.25,0,0,0,0,0,2.15,0
0,0,0,0.25,0,3.04,0,0,0.017,2.444,0
0,0,8,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,2.56,0,0,1.769,0
0,0,0,0,0,0.9,0,0,0,1.424,0
0,0.58,3.5,0,0,0,0,0.097,0,2.157,0
0,0,0.2,0,0,0,0.2,0.109,0,1.187,0
0,0,1.16,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,2.426,0
0,0.23,0,0,0,0.47,0,0,0,1.595,0
0,0,0,0,0,0,5,0,0,1,0
0,0,0,0,0,0,0,0.74,0,1.5,0
0,0,0.46,0,0,0.46,0,0,0,1.76,0
0,0,1.6,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.823,0
0,0,0,0,0,0,0,0,0,1.125,0
0,0,2.11,0,0,2.32,0,0.028,0.084,4.11,0
0,0.68,0.68,0,0,0,0,0.523,0,1.218,0
0,0.11,0,0,0,1.22,0,0.017,0,3.061,0
0,0,0,0,0,0,0,0,0,2.444,0
0.37,0,3.38,0,0,0.37,0,0,0,2.125,0
0,0,0,0,0,1.72,0,0,0,1.611,0
0,0,2.7,0,0,0,0,0.444,0,2.8,0
0,0,0,0,0,2.02,0,0,0,2.84,0
0,0,9.52,0,0,0,0,0.8,0,1.5,0
0,0,0,0,0,0,0,0,0,1.714,0
0,0,0,0,0,0,0,0,0,1.523,0
0,0,0,0,0,3.5,3.5,0.122,0,2.203,0
0,0,0,0,0,2.54,0,0,0,2.341,0
0,0,0,0,0,2.04,0,0,0,3.9,0
0,0,0,0,0,0,0,0,0,2.8,0
0,0,0,0,0,1.83,0,0,0,1.455,0
0,0.13,0,0,0,0.52,0,0,0,2.876,0
0,0,0,0,0,0.9,0,0.153,0,1.933,0
0,0,0,0,0,0,0,0.645,0,1.666,0
0,0,3.52,0,0,3.52,0,0.414,0,1,0
0,0,0,0,0,0,0,0,0,1.4,0
0,0,0.8,0,0,0,0,0,0,1.596,0
0,0,0,0,0,0,6.25,0,0,1.285,0
0,0,0,0,0,0,0,0,0,1.571,0
0,0,0,0,0,0,25,0,0,1.25,0
0,0,0,0,0,1.76,0,0,0,1.949,0
0,0,0,0,0,0,5.55,0,0,1,0
0,0,0,0,0,0,2.12,0,0,1.142,0
0,0,0,0,0,0,3.03,0,0,1.181,0
0,0,0,0,0,0,0,0,0,2.288,0
0,0,0.32,0,0,0,0,0,0,1.973,0
0,0,0.47,0,0,2.83,1.88,0.072,0,2,0
0,0,0,0,0,1.26,1.26,0.208,0,1.758,0
0,0.11,0.22,0,0,0.56,0.11,0,0.029,4.296,0
0,0,0,0,0,0,0,0,0,4.25,0
0,0,0,0,0,2.33,0.58,0.407,0.407,3.294,0
0,0,0,0,0,0,0,0.448,0,2,0
0.88,0,0,0,0,0,0,0,0,1.629,0
0,0,0.63,0,0,2.54,1.91,0,0,1.981,0
0,0,0,0,0,7.69,3.84,0,0,2.909,0
0,0,0,0,0,0,20,0,0,1.75,0
0,0,0,0,0,0,12.5,0,0,1,0
0,0,0.54,0,0,2.71,0.54,0,0,4.114,0
0,0,0,0,0,0,2.38,0,0,1.666,0
0,0,0,0,0,0,0,0,0,2.481,0
0,0,0,0,0,0,1.92,0,0,1,0
0,0,1.31,0,0,2.63,1.31,0,0,3.041,0
0,0,0,0,0,0.64,0,0,0,1.677,0
0,0,0,0,0,0,0,0,0,1.857,0
0,0,0,0,0,0,0,0,0,1.857,0
0,0,0,0,0,2.4,1.2,0,0,2.312,0
0,0,0,0,0,2.22,0,0,0,1.454,0
0,0,0,0,0,0,0.28,0,0,4.226,0
0,0,0.33,0,0,1.98,0.66,0.224,0.336,4.115,0
0,0.17,1.03,0,0,0.34,0.17,0,0,2.926,0
0,0,0,0,0,0.87,0,0,0.031,1.793,0
0,0,0,0,0,2.66,0,0.013,0.12,2.658,0
0,0.57,1.73,0,0,2.31,0,0,0,1.9,0
0,0,0,0,0,0.6,0,0,0,1.389,0
0,0,1.4,0,0,0,0.7,0,0,17.952,0
0,0,0,0,0,2.65,0,0,0,3.322,0
0,0,0,0,0,0.23,0,0,0,1.483,0
0.68,0,2.06,0,0,0,0.68,0,0,3.369,0
0,0.19,1.16,0,0,0.19,0,0,0,2.08,0
0,0,0,0,0,0,0,0,0,1.592,0
0,0,0,0,0,0,0,0,0,1.592,0
0,0,0.21,0,0,2.13,0.21,0,0,2.524,0
0,0,0.49,0,0,0.74,0,0,0.027,4.634,0
0.23,0,0.23,0,0,0,0,0.149,0,1.533,0
0,0,0,0,0,0,3.03,0,0,1.272,0
0,0,0,0,0,1.25,0,0,0,2.379,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,25,0,0,1,0
0,0,0.19,0,0,1.58,0,0.112,0,2.101,0
0,0,1.76,0,0,0.88,0,0,0,1.37,0
0,0.27,0.83,0,0.06,1.46,0,0.029,0.048,1.793,0
0,0,0.37,0.09,0,0,0,0.042,0,1.877,0
0,0,0,0,0,0,0.68,0,0,1.488,0
0,0,0,0,0,0,0,0,0,2.5,0
0,0,0,0,0,0,0,0,0,3.2,0
0,0,0,0,0,4,2,0,0,2.705,0
0,0,0,0,0,0,0,0,0,2.187,0
0,0,0,0,0,0,0,0,0,2.166,0
0,0,0,0,0,0,20,0,0,3.333,0
0,0,2.35,0,0,1.17,2.35,0,0,4.476,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1.85,0,0,0,2.352,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.42,0.85,0,0,5,0
0,0,0,0,0.84,1.27,0,0,0,4.758,0
0,0,0,0,0,1.81,0,0,0,1.827,0
0,0,0.67,0,0,0,0,0.056,0,1.866,0
0,0,0.2,0,0,0.51,0.1,0,0.028,2.785,0
0,0.02,0.19,0.04,0,0,0.1,0,0.018,2.43,0
0,0,1.66,0,1.66,1.66,1.66,0,0,1.722,0
0,0,0,0.5,0,1.52,0,0.122,0.061,4.309,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0.99,0,0,2.97,0,0,0,2.347,0
0,0,0,0,0,0.99,0,0,0.031,1.614,0
0,0,0,0,0,0.21,0,0,0,1.79,0
0,0.3,0.6,0,0,0,0,0.087,0,2.74,0
0,0.58,1.74,0,0,2.32,0,0,0,1.7,0
0,0,0,0,0,0,0,0.952,0,3.2,0
0,0,1.4,0,0,1.4,1.4,0.229,0,2.653,0
0,0,0,0,0,0,1.66,0,0,3.85,0
0,0,0,0,0,2.56,0,0,0,2.034,0
0,0,1.48,0,0,0,0,0.134,0,2.75,0
0,0.19,0,0,0,0.19,0,0.022,0.045,1.74,0
0,0,0,0,0,0,1.06,0,0,1.785,0
0,0,0,0,0,0,0.68,0,0,1.8,0
0,0,0,0,0,8,4,0,0,3.333,0
0,0,0,0,0,8.33,4.16,0,0,3.333,0
0,0,0,0,0,7.2,0,0,0,4.054,0
0,0,0,0,0,0,0,0,0,1.214,0
0,0,0,0,0,0,0,0,0,1.277,0
0,0,0,0,0,0,0,0.238,0,1,0
0,0,8,0,0,0,0,0,0,5.888,0
0,0,1.21,0,0,0,1.21,0,0,1.333,0
0,0,0,0,0,1.5,0,0,0,1.468,0
0,0,0,0,0,5.43,2.17,0,0,5.291,0
0,0,0,0,0,2.06,0,0,0.043,2.148,0
0,0,0,0,0,0,0,0,0,2.176,0
0,0.19,0,0,0,0.38,0,0.022,0.044,1.759,0
0,0,0,0,0,0,0,0,0,3.846,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,9.09,0,0,1.714,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,0,0,0,1.444,0
0,0,0,0,0,0,14.28,0,0,1,0
0,0,0,0,0,0,0,0,0,1.384,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0.49,0,0,0,1.363,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,14.28,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.529,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2.285,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,20,0,0,1.5,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,9.09,0,0,0,1.833,0
0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,0,0,0,2.5,0
0,0,0,0,0,0,0,0,0,2.25,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,16.66,0,0,1,0
0,0,0,0,0,0,16.66,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,11.11,0,0,0,1.4,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,14.28,0,0,3.333,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,7.69,0,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,0,0,0,1.142,0
0,0,0,0,0,0,0,0,0,3.901,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,2.63,0,0,0,1.4,0
0,0,1.07,0,0,0,0,0,0,2.276,0
0,0,1.08,0,0,1.8,0,0,0,1.636,0
0,0,0,0,0,12.88,0,0.037,0,12.43,0
0,0,0,0,0,0,0,0,0,1.428,0
0,0,0,0,0,0.3,0,0,0,1.59,0
0,0,2.17,0,0,0,0,0,0,2.1,0
0,0,0,0,0,0,0,0,0,2.508,0
0,0,0,0,0,4.51,3.22,0.129,0,2.142,0
0,0,1.06,0,0,0,1.06,0,0,1.142,0
0,0,0,0,0,0,0,1.739,0,1,0
0,0,0.14,0,0,5.16,0,0,0,4.454,0
0,0,0,0,0,1.92,0,0.178,0,1.666,0
0,0,0,0,0,0,0,0.636,0,2,0
0,0,0,0,0,0,0,0.444,0,2.333,0
0,0,0,0,0,0,1.35,0,0,1.533,0
0,0.11,0.23,0,0,0.57,0.11,0,0.032,3.275,0
0,0,0.17,0,0,0.62,0.08,0,0.024,4.665,0
0,0,0.22,0,0,0.67,0.07,0,0.021,3.03,0
0,0,0,0,0,4,2,0,0,2.095,0
0,0,0,0,0,0,0,0,0,1.842,0
0,0,1.66,0,0,0.41,0,0.283,0,2.022,0
0,0.13,0.06,0,0,2.54,0,0,0,1.997,0
0,0,0,0,0,0,2.32,0,0,1,0
0,0,0.38,0,0,0.77,0.38,0,0,2.953,0
0,0,0,0,0,5.45,0.23,0,0,2.565,0
0,0,0,0,0,0.22,0,0,0,1.729,0
0,0,0,0,0,4.58,0.28,0,0,2.306,0
0,0,0.41,0,0,0,0.83,0,0,1.12,0
0,0.05,0.33,0,0,0,0.01,0.002,0.007,2.128,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.33,0,0,0,1.857,0
0,0,0,0,0,0,2.77,0,0,1,0
0,0,0,0,0,0,1.63,0,0,2.333,0
0,0.52,0,0,0,0,0,0,0,2.416,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,1.21,0
0,0.13,0.94,0,0,0.13,0,0.024,0,5.15,0
0,0,0,0,0,0,0,0,0,2.842,0
0,0,1.28,0,0,0,1.28,0.197,0,2.35,0
0,0,0,0,0,1.01,5.55,0.502,0,1.547,0
0,0,0,0,0,0,0,0,0,1.936,0
0,0,0,0,0,0,0,0,0,1.784,0
0,0,0,0,0,0,0,0,0,1.784,0
0,0.9,0,0,0,2.7,0.9,0,0,2.15,0
0,0,0,0,0,1.98,0,0,0,2.135,0
0.23,0,0,0.23,0,0,0,0,0,3.184,0
0,0,0,0,0,3.44,1.72,0.135,0,2.288,0
0,0.1,0,0,0,3.17,0,0.041,0.041,2.321,0
0,0,0,0,0,1.61,0,0,0,1.375,0
0,0,0,0,0,0,0,0,0,1.522,0
0,0,0,0,0,0,0.43,0,0,1.115,0
0,0,0,0,0,0.23,0,0,0,1.412,0
0,0,0,0,0,0,10,0,0,2.5,0
0,0,0,0,0,0,0,0,0,1.523,0
0,0,0,0,0,0,0,0,0,1.176,0
0,0,0,0,0,0,25,0,0,2,0
0,0,0.96,0,0,2.69,0.77,0.026,0,2.894,0
0,0,0.65,0,0,4.9,0.32,0,0,5.555,0
0,0.25,0,0,0,2.06,0.25,0.043,0,2.111,0
0,0,0,0,0,0.44,0,0,0,1.857,0
0,0,2.22,0,0,1.33,0.88,0.05,0,3.772,0
0,0,0,0,0,0,0,0.056,0,1.788,0
0,0,0,0,0,0,0,0,0,1.166,0
0,0,0.83,0,0,1.1,0,0,0,2.724,0
0,0,1.45,0,0,0.87,0,0,0.037,1.531,0
0,0,0,0,0,0,2.56,0,0,1,0
0,0,0,0,0,0,2.22,0.374,0,1.375,0
0,0,0,0,0,0,0,0,0,2.666,0
0,0,1.11,0,0,1.11,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,2.277,0
0,0,8,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.629,0
0,0,0,0,0,4.22,0.93,0,0,5.593,0
0,0,0,0,0,0,0,0,0,1.187,0
0,0,0,0,0,0,0,0.238,0,2,0
0,0,0,0,0,1.98,0,0.102,0,2.531,0
0,0,0,0,0,1.15,0,0.159,0,1.616,0
0,0,0,0,0,0,1.23,0,0,1.058,0
0,2.4,1.6,0,0,0,0,0.235,0,1.38,0
0,0,0,0.22,0,1.83,0,0,0.023,2.182,0
0,0,0.5,0,0,2.93,0,0.014,0,4.325,0
0,0,0,0,0,0,1.11,0.181,0,1.285,0
0,0,0,0,0,0,0,0.336,0,1.555,0
0,0,0,0.22,0,2.23,0,0,0.02,2.25,0
0,0,0,0,0,0.83,0,0,0,1.197,0
0,0,0,0,0,0,4.34,0,0,3.5,0
0,0,1.06,0,0,0,1.06,0,0,1.705,0
0,0,0,0,0,0,0,0,0,1.714,0
0,0,0,0,0,0.8,0,0,0,1.428,0
0,0,0.55,0,0,1.1,0,0,0,1.657,0
0,0,1.16,0,0,0,1.16,0,0,1.2,0
0,0,0,0,0,0,0,0,0,1.714,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0.17,0,0,1.04,0,0,0,1.685,0
0,0.8,0,0,0,1.61,0,0,0,1.913,0
0,1.02,0,0,0,0,0,0,0,1.642,0
0,0,0,0,0,0,0,0,0,1.866,0
0,0,0,0,0,2.4,1.2,0,0,2.166,0
0,0,0,0,0,1.7,0,0,0,1.958,0
0,0,0,0,0,0,0,0,0,1.333,0
0,0,1.88,0,0,0,1.88,0,0,1.307,0
0,0.5,0,0,0,0.5,0,0.188,0,3.461,0
0,0,0.71,0,0,0,0,0,0,3.041,0
0,0,0,0,0,0,0,0.049,0,1.919,0
0,0,0,0,0,2.57,0,0,0.04,2.275,0
0,0,0,0,0,0,0,0,0,1.6,0
0,0,3.04,0,0,1.52,1.01,0.055,0,4.275,0
0,0,0,0,0,0,0,0,0,3.888,0
0,0,0,0,0,0,0,0.139,0,2.13,0
0,0,0,0,0,0,0,0.404,0,2.076,0
0,0,0,0,0,0,0,0.862,0,1,0
0,0,3.03,0,0,0,3.03,0,0,1.133,0
0,0,0,0,0,0.65,0,0.093,0,1.705,0
0,0,0,0,0,0,0,0,0,2.023,0
0,0,0,0,0,0,0,0,0,2.857,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,3.03,0,0,0,1.568,0
0,0,0.46,0,0,0.92,0,0,0,1.51,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0.83,0,0,0,1.969,0
0,0,0,0,0,4.27,2.56,0,0,2.138,0
0,0,1.34,0,0,0,0.67,0,0,1.222,0
0,0,0,0,0,0.5,0,0,0,1.545,0
